from,to,amount
"Barnesiella viscericola DSM 18177","GH127",1
"Barnesiella viscericola DSM 18177","GH3",8
"Barnesiella viscericola DSM 18177","CBM50",4
"Barnesiella viscericola DSM 18177","GH31",5
"Barnesiella viscericola DSM 18177","GH77",1
"Barnesiella viscericola DSM 18177","GH43",1
"Barnesiella viscericola DSM 18177","GH43_17",2
"Barnesiella viscericola DSM 18177","GH43_31",2
"Barnesiella viscericola DSM 18177","GH51",1
"Barnesiella viscericola DSM 18177","GT51",2
"Barnesiella viscericola DSM 18177","GT2",17
"Barnesiella viscericola DSM 18177","GH110",1
"Barnesiella viscericola DSM 18177","GT19",1
"Barnesiella viscericola DSM 18177","GH89",2
"Barnesiella viscericola DSM 18177","CE4",1
"Barnesiella viscericola DSM 18177","GH95",1
"Barnesiella viscericola DSM 18177","GH130",1
"Barnesiella viscericola DSM 18177","CE20",1
"Barnesiella viscericola DSM 18177","GT30",1
"Barnesiella viscericola DSM 18177","GH39",1
"Bernardetia litoralis DSM 6794","GH23",3
"Bernardetia litoralis DSM 6794","GT4",13
"Bernardetia litoralis DSM 6794","GH24",1
"Bernardetia litoralis DSM 6794","GT23",1
"Bernardetia litoralis DSM 6794","GT28",1
"Bernardetia litoralis DSM 6794","GT9",3
"Bernardetia litoralis DSM 6794","CE11",1
"Bernardetia litoralis DSM 6794","GT0",4
"Bernardetia litoralis DSM 6794","GH73",3
"Bernardetia litoralis DSM 6794","GT5",1
"Bernardetia litoralis DSM 6794","GH3",1
"Bernardetia litoralis DSM 6794","CBM50",8
"Bernardetia litoralis DSM 6794","GT51",3
"Bernardetia litoralis DSM 6794","GT2",21
"Bernardetia litoralis DSM 6794","GH107",1
"Bernardetia litoralis DSM 6794","GT19",1
"Bernardetia litoralis DSM 6794","GH171",1
"Bernardetia litoralis DSM 6794","CE4",1
"Bernardetia litoralis DSM 6794","CE14",1
"Bernardetia litoralis DSM 6794","GT30",1
"Blattabacterium cuenoti BPAA","GH23",1
"Blattabacterium cuenoti BPAA","GT28",1
"Blattabacterium cuenoti BPAA","GH73",1
"Blattabacterium cuenoti BPAA","GT5",1
"Blattabacterium cuenoti BPAA","GT51",1
"Blattabacterium cuenoti BPAY","GH23",1
"Blattabacterium cuenoti BPAY","GT28",1
"Blattabacterium cuenoti BPAY","GH73",1
"Blattabacterium cuenoti BPAY","GT5",1
"Blattabacterium cuenoti BPAY","GT51",1
"Blattabacterium cuenoti STAT","GH23",1
"Blattabacterium cuenoti STAT","GT28",1
"Blattabacterium cuenoti STAT","GH73",1
"Blattabacterium cuenoti STAT","GT5",1
"Blattabacterium cuenoti STAT","GT51",1
"Blattabacterium punctulatus CPU2","GH23",1
"Blattabacterium punctulatus CPU2","GT28",1
"Blattabacterium punctulatus CPU2","CE11",1
"Blattabacterium punctulatus CPU2","GT5",1
"Blattabacterium punctulatus CPU2","GT51",1
"Blattabacterium sp. (Blatta orientalis) str. Tarazona","GH23",1
"Blattabacterium sp. (Blatta orientalis) str. Tarazona","GT28",1
"Blattabacterium sp. (Blatta orientalis) str. Tarazona","CE11",1
"Blattabacterium sp. (Blatta orientalis) str. Tarazona","GH73",1
"Blattabacterium sp. (Blatta orientalis) str. Tarazona","GT5",1
"Blattabacterium sp. (Blatta orientalis) str. Tarazona","GT51",1
"Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu","GH23",1
"Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu","GT28",1
"Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu","CE11",1
"Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu","GT5",1
"Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu","GT51",1
"Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR","GH23",1
"Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR","GT28",1
"Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR","CE11",1
"Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR","GH73",1
"Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR","GT5",1
"Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR","GT51",1
"Blattabacterium sp. (Nauphoeta cinerea)","GH23",1
"Blattabacterium sp. (Nauphoeta cinerea)","GT28",1
"Blattabacterium sp. (Nauphoeta cinerea)","CE11",1
"Blattabacterium sp. (Nauphoeta cinerea)","GH73",1
"Blattabacterium sp. (Nauphoeta cinerea)","GT5",1
"Blattabacterium sp. (Nauphoeta cinerea)","GT51",1
"Blattabacterium sp. (Periplaneta americana) str. BPLAN","GH23",1
"Blattabacterium sp. (Periplaneta americana) str. BPLAN","GT28",1
"Blattabacterium sp. (Periplaneta americana) str. BPLAN","CE11",1
"Blattabacterium sp. (Periplaneta americana) str. BPLAN","GH73",1
"Blattabacterium sp. (Periplaneta americana) str. BPLAN","GT5",1
"Blattabacterium sp. (Periplaneta americana) str. BPLAN","GT51",1
"Blattabacterium sp. DPU","GH23",1
"Blattabacterium sp. DPU","GT28",1
"Blattabacterium sp. DPU","CE11",1
"Blattabacterium sp. DPU","GH73",1
"Blattabacterium sp. DPU","GT5",1
"Blattabacterium sp. DPU","GT51",1
"Candidatus Amoebophilus asiaticus 5a2","GH23",1
"Candidatus Amoebophilus asiaticus 5a2","GH24",2
"Candidatus Amoebophilus asiaticus 5a2","GT28",1
"Candidatus Amoebophilus asiaticus 5a2","CE11",1
"Candidatus Amoebophilus asiaticus 5a2","GT5",1
"Candidatus Amoebophilus asiaticus 5a2","GH3",1
"Candidatus Amoebophilus asiaticus 5a2","CBM50",1
"Candidatus Amoebophilus asiaticus 5a2","GT51",1
"Candidatus Amoebophilus asiaticus 5a2","GT2",4
"Candidatus Amoebophilus asiaticus 5a2","GT19",1
"Candidatus Amoebophilus asiaticus 5a2","GH171",1
"Candidatus Fluviicola riflensis","GH23",4
"Candidatus Fluviicola riflensis","GH108",2
"Candidatus Fluviicola riflensis","GT4",15
"Candidatus Fluviicola riflensis","GT28",1
"Candidatus Fluviicola riflensis","GT9",3
"Candidatus Fluviicola riflensis","GH92",2
"Candidatus Fluviicola riflensis","CE11",1
"Candidatus Fluviicola riflensis","GH20",1
"Candidatus Fluviicola riflensis","GH29",1
"Candidatus Fluviicola riflensis","GH2",1
"Candidatus Fluviicola riflensis","GT0",3
"Candidatus Fluviicola riflensis","GH73",1
"Candidatus Fluviicola riflensis","CE2",1
"Candidatus Fluviicola riflensis","GH0",2
"Candidatus Fluviicola riflensis","GT5",1
"Candidatus Fluviicola riflensis","GH3",3
"Candidatus Fluviicola riflensis","CBM50",7
"Candidatus Fluviicola riflensis","GT51",2
"Candidatus Fluviicola riflensis","GT2",12
"Candidatus Fluviicola riflensis","GT19",1
"Candidatus Fluviicola riflensis","GH171",1
"Candidatus Fluviicola riflensis","GH44",1
"Candidatus Fluviicola riflensis","CE4",1
"Candidatus Fluviicola riflensis","CE14",1
"Candidatus Fluviicola riflensis","GH130",1
"Candidatus Fluviicola riflensis","GH25",1
"Candidatus Fluviicola riflensis","GT30",1
"Capnocytophaga canimorsus Cc5","GH23",2
"Capnocytophaga canimorsus Cc5","GH33",2
"Capnocytophaga canimorsus Cc5","GH123",1
"Capnocytophaga canimorsus Cc5","GH30_3",2
"Capnocytophaga canimorsus Cc5","GT3",1
"Capnocytophaga canimorsus Cc5","GT4",9
"Capnocytophaga canimorsus Cc5","GH57",1
"Capnocytophaga canimorsus Cc5","GT28",1
"Capnocytophaga canimorsus Cc5","GT9",1
"Capnocytophaga canimorsus Cc5","GT8",1
"Capnocytophaga canimorsus Cc5","GH13_7",2
"Capnocytophaga canimorsus Cc5","GT35",1
"Capnocytophaga canimorsus Cc5","GH92",4
"Capnocytophaga canimorsus Cc5","CE11",1
"Capnocytophaga canimorsus Cc5","GH20",4
"Capnocytophaga canimorsus Cc5","GH13",1
"Capnocytophaga canimorsus Cc5","GH13_8",2
"Capnocytophaga canimorsus Cc5","GH13_38",4
"Capnocytophaga canimorsus Cc5","GH29",3
"Capnocytophaga canimorsus Cc5","GH109",2
"Capnocytophaga canimorsus Cc5","GH2",3
"Capnocytophaga canimorsus Cc5","GT1",1
"Capnocytophaga canimorsus Cc5","GT0",1
"Capnocytophaga canimorsus Cc5","GH73",1
"Capnocytophaga canimorsus Cc5","GH0",1
"Capnocytophaga canimorsus Cc5","GT5",1
"Capnocytophaga canimorsus Cc5","GH84",1
"Capnocytophaga canimorsus Cc5","GH97",1
"Capnocytophaga canimorsus Cc5","GH18",1
"Capnocytophaga canimorsus Cc5","GH3",2
"Capnocytophaga canimorsus Cc5","CBM50",3
"Capnocytophaga canimorsus Cc5","GH31",1
"Capnocytophaga canimorsus Cc5","GT51",2
"Capnocytophaga canimorsus Cc5","GT2",9
"Capnocytophaga canimorsus Cc5","GH110",1
"Capnocytophaga canimorsus Cc5","GT19",1
"Capnocytophaga canimorsus Cc5","GH171",1
"Capnocytophaga canimorsus Cc5","CE4",1
"Capnocytophaga canimorsus Cc5","GH65",2
"Capnocytophaga canimorsus Cc5","CE14",1
"Capnocytophaga canimorsus Cc5","GH95",1
"Capnocytophaga canimorsus Cc5","GH130",1
"Capnocytophaga canimorsus Cc5","CBM32",1
"Capnocytophaga canimorsus Cc5","GT30",1
"Capnocytophaga ochracea DSM 7271","GH23",2
"Capnocytophaga ochracea DSM 7271","GH5",1
"Capnocytophaga ochracea DSM 7271","GH33",1
"Capnocytophaga ochracea DSM 7271","GH30_3",2
"Capnocytophaga ochracea DSM 7271","GT3",1
"Capnocytophaga ochracea DSM 7271","CBM38",1
"Capnocytophaga ochracea DSM 7271","GT4",10
"Capnocytophaga ochracea DSM 7271","GH57",1
"Capnocytophaga ochracea DSM 7271","GT28",1
"Capnocytophaga ochracea DSM 7271","GH6",3
"Capnocytophaga ochracea DSM 7271","GT9",1
"Capnocytophaga ochracea DSM 7271","GH144",2
"Capnocytophaga ochracea DSM 7271","GH13_7",2
"Capnocytophaga ochracea DSM 7271","GH16_3",6
"Capnocytophaga ochracea DSM 7271","GH16",1
"Capnocytophaga ochracea DSM 7271","GT35",1
"Capnocytophaga ochracea DSM 7271","GH92",4
"Capnocytophaga ochracea DSM 7271","CE11",1
"Capnocytophaga ochracea DSM 7271","GH20",5
"Capnocytophaga ochracea DSM 7271","GH32",2
"Capnocytophaga ochracea DSM 7271","GH13",1
"Capnocytophaga ochracea DSM 7271","GH13_8",2
"Capnocytophaga ochracea DSM 7271","GH13_38",2
"Capnocytophaga ochracea DSM 7271","GH29",1
"Capnocytophaga ochracea DSM 7271","GH164",1
"Capnocytophaga ochracea DSM 7271","GH66",1
"Capnocytophaga ochracea DSM 7271","GH109",1
"Capnocytophaga ochracea DSM 7271","GH2",5
"Capnocytophaga ochracea DSM 7271","GH73",2
"Capnocytophaga ochracea DSM 7271","GT5",1
"Capnocytophaga ochracea DSM 7271","GH97",3
"Capnocytophaga ochracea DSM 7271","GH18",1
"Capnocytophaga ochracea DSM 7271","GH3",4
"Capnocytophaga ochracea DSM 7271","CBM50",3
"Capnocytophaga ochracea DSM 7271","GH31",1
"Capnocytophaga ochracea DSM 7271","GT51",3
"Capnocytophaga ochracea DSM 7271","GT2",11
"Capnocytophaga ochracea DSM 7271","GH110",1
"Capnocytophaga ochracea DSM 7271","GT19",1
"Capnocytophaga ochracea DSM 7271","GH171",1
"Capnocytophaga ochracea DSM 7271","CE4",1
"Capnocytophaga ochracea DSM 7271","GH65",2
"Capnocytophaga ochracea DSM 7271","CE14",1
"Capnocytophaga ochracea DSM 7271","GH95",1
"Capnocytophaga ochracea DSM 7271","GH130",1
"Capnocytophaga ochracea DSM 7271","GH25",1
"Capnocytophaga ochracea DSM 7271","CE20",1
"Capnocytophaga ochracea DSM 7271","GT30",1
"Capnocytophaga sp. ChDC OS43","GH23",2
"Capnocytophaga sp. ChDC OS43","GH5",1
"Capnocytophaga sp. ChDC OS43","GH33",1
"Capnocytophaga sp. ChDC OS43","GH30_3",2
"Capnocytophaga sp. ChDC OS43","GT3",1
"Capnocytophaga sp. ChDC OS43","CBM38",1
"Capnocytophaga sp. ChDC OS43","GT4",7
"Capnocytophaga sp. ChDC OS43","GH57",1
"Capnocytophaga sp. ChDC OS43","GT28",1
"Capnocytophaga sp. ChDC OS43","GH6",1
"Capnocytophaga sp. ChDC OS43","GT9",1
"Capnocytophaga sp. ChDC OS43","GH144",1
"Capnocytophaga sp. ChDC OS43","GH106",1
"Capnocytophaga sp. ChDC OS43","GH13_7",2
"Capnocytophaga sp. ChDC OS43","GH16_3",6
"Capnocytophaga sp. ChDC OS43","GH16",1
"Capnocytophaga sp. ChDC OS43","GT35",1
"Capnocytophaga sp. ChDC OS43","GH92",4
"Capnocytophaga sp. ChDC OS43","CE11",1
"Capnocytophaga sp. ChDC OS43","GH20",4
"Capnocytophaga sp. ChDC OS43","GH32",2
"Capnocytophaga sp. ChDC OS43","GH13",1
"Capnocytophaga sp. ChDC OS43","GH13_8",2
"Capnocytophaga sp. ChDC OS43","GH13_38",2
"Capnocytophaga sp. ChDC OS43","GH29",1
"Capnocytophaga sp. ChDC OS43","GH164",1
"Capnocytophaga sp. ChDC OS43","GH133",1
"Capnocytophaga sp. ChDC OS43","GH19",1
"Capnocytophaga sp. ChDC OS43","GH66",1
"Capnocytophaga sp. ChDC OS43","GH109",1
"Capnocytophaga sp. ChDC OS43","GH2",4
"Capnocytophaga sp. ChDC OS43","GH73",2
"Capnocytophaga sp. ChDC OS43","GT5",1
"Capnocytophaga sp. ChDC OS43","GT14",3
"Capnocytophaga sp. ChDC OS43","GH97",3
"Capnocytophaga sp. ChDC OS43","GH18",4
"Capnocytophaga sp. ChDC OS43","GH3",5
"Capnocytophaga sp. ChDC OS43","CBM50",4
"Capnocytophaga sp. ChDC OS43","GH31",1
"Capnocytophaga sp. ChDC OS43","GT51",3
"Capnocytophaga sp. ChDC OS43","GT2",15
"Capnocytophaga sp. ChDC OS43","GH110",1
"Capnocytophaga sp. ChDC OS43","GT19",1
"Capnocytophaga sp. ChDC OS43","CE4",1
"Capnocytophaga sp. ChDC OS43","GH65",2
"Capnocytophaga sp. ChDC OS43","CE14",1
"Capnocytophaga sp. ChDC OS43","GH95",1
"Capnocytophaga sp. ChDC OS43","GH130",1
"Capnocytophaga sp. ChDC OS43","CBM32",1
"Capnocytophaga sp. ChDC OS43","GH25",1
"Capnocytophaga sp. ChDC OS43","CE20",1
"Capnocytophaga sp. ChDC OS43","GT30",1
"Capnocytophaga sp. FDAARGOS_737","GH23",2
"Capnocytophaga sp. FDAARGOS_737","GH33",1
"Capnocytophaga sp. FDAARGOS_737","GT3",1
"Capnocytophaga sp. FDAARGOS_737","CBM38",1
"Capnocytophaga sp. FDAARGOS_737","GT4",5
"Capnocytophaga sp. FDAARGOS_737","GH57",1
"Capnocytophaga sp. FDAARGOS_737","GT28",1
"Capnocytophaga sp. FDAARGOS_737","GT9",1
"Capnocytophaga sp. FDAARGOS_737","GH13_7",2
"Capnocytophaga sp. FDAARGOS_737","GH16_3",2
"Capnocytophaga sp. FDAARGOS_737","GT35",1
"Capnocytophaga sp. FDAARGOS_737","GH92",4
"Capnocytophaga sp. FDAARGOS_737","CE11",1
"Capnocytophaga sp. FDAARGOS_737","GH20",4
"Capnocytophaga sp. FDAARGOS_737","GH32",2
"Capnocytophaga sp. FDAARGOS_737","GH13",1
"Capnocytophaga sp. FDAARGOS_737","GH13_8",2
"Capnocytophaga sp. FDAARGOS_737","GH13_38",2
"Capnocytophaga sp. FDAARGOS_737","GH29",1
"Capnocytophaga sp. FDAARGOS_737","GH133",1
"Capnocytophaga sp. FDAARGOS_737","GH66",1
"Capnocytophaga sp. FDAARGOS_737","GH109",2
"Capnocytophaga sp. FDAARGOS_737","GH2",3
"Capnocytophaga sp. FDAARGOS_737","GH73",2
"Capnocytophaga sp. FDAARGOS_737","GH165",2
"Capnocytophaga sp. FDAARGOS_737","GT5",1
"Capnocytophaga sp. FDAARGOS_737","GT14",2
"Capnocytophaga sp. FDAARGOS_737","GH97",2
"Capnocytophaga sp. FDAARGOS_737","GH18",1
"Capnocytophaga sp. FDAARGOS_737","GH3",1
"Capnocytophaga sp. FDAARGOS_737","CBM50",4
"Capnocytophaga sp. FDAARGOS_737","GH31",1
"Capnocytophaga sp. FDAARGOS_737","GT10",1
"Capnocytophaga sp. FDAARGOS_737","GT51",3
"Capnocytophaga sp. FDAARGOS_737","GT2",14
"Capnocytophaga sp. FDAARGOS_737","GH110",1
"Capnocytophaga sp. FDAARGOS_737","GT19",1
"Capnocytophaga sp. FDAARGOS_737","GH171",1
"Capnocytophaga sp. FDAARGOS_737","CE4",1
"Capnocytophaga sp. FDAARGOS_737","GH65",1
"Capnocytophaga sp. FDAARGOS_737","CE14",1
"Capnocytophaga sp. FDAARGOS_737","GH95",1
"Capnocytophaga sp. FDAARGOS_737","GH130",1
"Capnocytophaga sp. FDAARGOS_737","CBM32",1
"Capnocytophaga sp. FDAARGOS_737","GH25",1
"Capnocytophaga sp. FDAARGOS_737","CE20",1
"Capnocytophaga sp. FDAARGOS_737","GT30",1
"Capnocytophaga sp. H2931","GH23",2
"Capnocytophaga sp. H2931","GH33",1
"Capnocytophaga sp. H2931","GH123",1
"Capnocytophaga sp. H2931","GT3",1
"Capnocytophaga sp. H2931","GT4",8
"Capnocytophaga sp. H2931","GH57",1
"Capnocytophaga sp. H2931","GT28",1
"Capnocytophaga sp. H2931","GT9",1
"Capnocytophaga sp. H2931","GH27",1
"Capnocytophaga sp. H2931","GH13_7",2
"Capnocytophaga sp. H2931","GH16_3",2
"Capnocytophaga sp. H2931","GT35",1
"Capnocytophaga sp. H2931","GH92",4
"Capnocytophaga sp. H2931","CE11",1
"Capnocytophaga sp. H2931","GH20",5
"Capnocytophaga sp. H2931","GH13",1
"Capnocytophaga sp. H2931","GH13_8",2
"Capnocytophaga sp. H2931","GH13_38",2
"Capnocytophaga sp. H2931","GH29",3
"Capnocytophaga sp. H2931","GH133",1
"Capnocytophaga sp. H2931","GH109",2
"Capnocytophaga sp. H2931","GH2",3
"Capnocytophaga sp. H2931","GH73",1
"Capnocytophaga sp. H2931","GH0",1
"Capnocytophaga sp. H2931","GT5",1
"Capnocytophaga sp. H2931","GH84",1
"Capnocytophaga sp. H2931","GH97",1
"Capnocytophaga sp. H2931","GH3",1
"Capnocytophaga sp. H2931","CBM50",5
"Capnocytophaga sp. H2931","GT51",2
"Capnocytophaga sp. H2931","GT2",11
"Capnocytophaga sp. H2931","GH110",1
"Capnocytophaga sp. H2931","GT19",1
"Capnocytophaga sp. H2931","GH171",1
"Capnocytophaga sp. H2931","CE4",1
"Capnocytophaga sp. H2931","GH65",1
"Capnocytophaga sp. H2931","CE14",1
"Capnocytophaga sp. H2931","GH95",1
"Capnocytophaga sp. H2931","GH130",1
"Capnocytophaga sp. H2931","CBM32",2
"Capnocytophaga sp. H2931","GH25",1
"Capnocytophaga sp. H2931","GT30",1
"Capnocytophaga sp. H4358","GH23",2
"Capnocytophaga sp. H4358","GH33",1
"Capnocytophaga sp. H4358","GH123",1
"Capnocytophaga sp. H4358","GT3",1
"Capnocytophaga sp. H4358","GT4",10
"Capnocytophaga sp. H4358","GH57",1
"Capnocytophaga sp. H4358","GT28",1
"Capnocytophaga sp. H4358","GT9",1
"Capnocytophaga sp. H4358","GH27",1
"Capnocytophaga sp. H4358","GT8",1
"Capnocytophaga sp. H4358","GH13_7",2
"Capnocytophaga sp. H4358","GH16_3",2
"Capnocytophaga sp. H4358","GT35",1
"Capnocytophaga sp. H4358","GH92",4
"Capnocytophaga sp. H4358","CE11",1
"Capnocytophaga sp. H4358","GH20",6
"Capnocytophaga sp. H4358","GH13",1
"Capnocytophaga sp. H4358","GH13_8",2
"Capnocytophaga sp. H4358","GH13_38",2
"Capnocytophaga sp. H4358","GH29",3
"Capnocytophaga sp. H4358","GH133",1
"Capnocytophaga sp. H4358","GH109",2
"Capnocytophaga sp. H4358","GH2",3
"Capnocytophaga sp. H4358","GH73",1
"Capnocytophaga sp. H4358","GH0",1
"Capnocytophaga sp. H4358","GT5",1
"Capnocytophaga sp. H4358","GH84",1
"Capnocytophaga sp. H4358","GH97",1
"Capnocytophaga sp. H4358","GH3",1
"Capnocytophaga sp. H4358","CBM50",5
"Capnocytophaga sp. H4358","GH31",1
"Capnocytophaga sp. H4358","GT51",2
"Capnocytophaga sp. H4358","GT2",10
"Capnocytophaga sp. H4358","GH110",1
"Capnocytophaga sp. H4358","GT19",1
"Capnocytophaga sp. H4358","GH171",1
"Capnocytophaga sp. H4358","CE4",1
"Capnocytophaga sp. H4358","GH65",1
"Capnocytophaga sp. H4358","CE14",1
"Capnocytophaga sp. H4358","GH95",1
"Capnocytophaga sp. H4358","GH130",1
"Capnocytophaga sp. H4358","CBM32",1
"Capnocytophaga sp. H4358","GH25",1
"Capnocytophaga sp. H4358","GT30",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","GH23",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","GT28",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","CE11",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","GT5",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","CBM50",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","GT51",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","GT2",2
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","GT19",1
"Cardinium endosymbiont cEper1 of Encarsia pergandiella","GH25",1
"Cellulophaga sp. HaHaR_3_176","GH23",2
"Cellulophaga sp. HaHaR_3_176","GH78",1
"Cellulophaga sp. HaHaR_3_176","GH5_42",2
"Cellulophaga sp. HaHaR_3_176","PL6_1",4
"Cellulophaga sp. HaHaR_3_176","GH30_1",2
"Cellulophaga sp. HaHaR_3_176","CBM48",2
"Cellulophaga sp. HaHaR_3_176","GH13_9",2
"Cellulophaga sp. HaHaR_3_176","GT4",17
"Cellulophaga sp. HaHaR_3_176","GT28",1
"Cellulophaga sp. HaHaR_3_176","CBM47",1
"Cellulophaga sp. HaHaR_3_176","GH113",1
"Cellulophaga sp. HaHaR_3_176","GT9",1
"Cellulophaga sp. HaHaR_3_176","GH144",2
"Cellulophaga sp. HaHaR_3_176","GH88",1
"Cellulophaga sp. HaHaR_3_176","GT20",1
"Cellulophaga sp. HaHaR_3_176","GH16_3",6
"Cellulophaga sp. HaHaR_3_176","GH92",1
"Cellulophaga sp. HaHaR_3_176","CE11",1
"Cellulophaga sp. HaHaR_3_176","GH20",1
"Cellulophaga sp. HaHaR_3_176","GH26",1
"Cellulophaga sp. HaHaR_3_176","GH15",1
"Cellulophaga sp. HaHaR_3_176","GH13_38",2
"Cellulophaga sp. HaHaR_3_176","GH13",1
"Cellulophaga sp. HaHaR_3_176","GH115",1
"Cellulophaga sp. HaHaR_3_176","PL12",1
"Cellulophaga sp. HaHaR_3_176","PL38",2
"Cellulophaga sp. HaHaR_3_176","GH29",3
"Cellulophaga sp. HaHaR_3_176","PL7_5",4
"Cellulophaga sp. HaHaR_3_176","CBM6",1
"Cellulophaga sp. HaHaR_3_176","PL33_2",2
"Cellulophaga sp. HaHaR_3_176","GT1",1
"Cellulophaga sp. HaHaR_3_176","GH73",1
"Cellulophaga sp. HaHaR_3_176","GH120",1
"Cellulophaga sp. HaHaR_3_176","GH0",2
"Cellulophaga sp. HaHaR_3_176","GT5",2
"Cellulophaga sp. HaHaR_3_176","GH1",1
"Cellulophaga sp. HaHaR_3_176","GH97",1
"Cellulophaga sp. HaHaR_3_176","GT26",1
"Cellulophaga sp. HaHaR_3_176","PL9_4",2
"Cellulophaga sp. HaHaR_3_176","GH3",7
"Cellulophaga sp. HaHaR_3_176","CBM50",9
"Cellulophaga sp. HaHaR_3_176","GH31",1
"Cellulophaga sp. HaHaR_3_176","PL17_2",2
"Cellulophaga sp. HaHaR_3_176","GT51",3
"Cellulophaga sp. HaHaR_3_176","GT2",18
"Cellulophaga sp. HaHaR_3_176","PL7",1
"Cellulophaga sp. HaHaR_3_176","PL7_3",4
"Cellulophaga sp. HaHaR_3_176","GH117",1
"Cellulophaga sp. HaHaR_3_176","GT19",1
"Cellulophaga sp. HaHaR_3_176","GH171",1
"Cellulophaga sp. HaHaR_3_176","PL40",2
"Cellulophaga sp. HaHaR_3_176","GH65",1
"Cellulophaga sp. HaHaR_3_176","CE14",1
"Cellulophaga sp. HaHaR_3_176","GH95",1
"Cellulophaga sp. HaHaR_3_176","GH141",1
"Cellulophaga sp. HaHaR_3_176","PL34",1
"Cellulophaga sp. HaHaR_3_176","CE20",1
"Cellulophaga sp. HaHaR_3_176","GT30",1
"Cellulophaga sp. HaHaR_3_176","GH39",1
"Chryseobacterium sp. 3008163","GH23",1
"Chryseobacterium sp. 3008163","GH30_3",2
"Chryseobacterium sp. 3008163","GH30_1",2
"Chryseobacterium sp. 3008163","PL11_1",2
"Chryseobacterium sp. 3008163","CBM48",1
"Chryseobacterium sp. 3008163","GH13_9",2
"Chryseobacterium sp. 3008163","GT4",10
"Chryseobacterium sp. 3008163","GH105",2
"Chryseobacterium sp. 3008163","GT28",1
"Chryseobacterium sp. 3008163","GH144",1
"Chryseobacterium sp. 3008163","GH106",1
"Chryseobacterium sp. 3008163","GH30_8",2
"Chryseobacterium sp. 3008163","GH16_3",2
"Chryseobacterium sp. 3008163","GT35",1
"Chryseobacterium sp. 3008163","GH43_1",2
"Chryseobacterium sp. 3008163","GH92",2
"Chryseobacterium sp. 3008163","CE8",2
"Chryseobacterium sp. 3008163","GH43_29",4
"Chryseobacterium sp. 3008163","GH20",1
"Chryseobacterium sp. 3008163","GH32",2
"Chryseobacterium sp. 3008163","GH13",1
"Chryseobacterium sp. 3008163","GH13_5",2
"Chryseobacterium sp. 3008163","GH146",1
"Chryseobacterium sp. 3008163","GH43_12",2
"Chryseobacterium sp. 3008163","CBM20",2
"Chryseobacterium sp. 3008163","GH43_28",2
"Chryseobacterium sp. 3008163","GH29",1
"Chryseobacterium sp. 3008163","CBM6",2
"Chryseobacterium sp. 3008163","GH2",2
"Chryseobacterium sp. 3008163","GT1",1
"Chryseobacterium sp. 3008163","GH28",3
"Chryseobacterium sp. 3008163","CE12",3
"Chryseobacterium sp. 3008163","GH43_10",4
"Chryseobacterium sp. 3008163","PL1_2",4
"Chryseobacterium sp. 3008163","GH73",1
"Chryseobacterium sp. 3008163","GH0",1
"Chryseobacterium sp. 3008163","GT5",2
"Chryseobacterium sp. 3008163","GT14",1
"Chryseobacterium sp. 3008163","GH97",2
"Chryseobacterium sp. 3008163","GH37",1
"Chryseobacterium sp. 3008163","GH67",1
"Chryseobacterium sp. 3008163","GH3",7
"Chryseobacterium sp. 3008163","CBM50",5
"Chryseobacterium sp. 3008163","GH31",1
"Chryseobacterium sp. 3008163","GH77",1
"Chryseobacterium sp. 3008163","GH51",1
"Chryseobacterium sp. 3008163","GT51",2
